shipment_id,mode,product_category,unit_cost,weight_kg,lat_o,lon_o,lat_d,lon_d,dist_km,plan_hrs,origin_congestion_index,weather_condition_code,labor_strike_score,current_node_stock,node_tier,actual_transit_time,is_delayed,delay_delta,predicted_ttr,risk_score,stay_impact,pivot_impact,ai_recommendation,strategic_justification
SHP-0382203,Air,Raw Materials,137,131.41,-56.72,103.91,-22.54,-5.13,9015.57,10.61,5.06,1.01,0.5,611,1,19.24,1,8.63,12.56,0.1,768.1,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382204,Ocean,Raw Materials,218,66.74,-57.21,-109.6,59.17,-61.27,13621.88,389.2,5.06,1.01,0.5,3646,1,592.88,1,203.68,352.21,0.56,17830.19,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382205,Truck,Semiconductors,592,0.09,-22.08,-68.86,32.64,-76.95,6144.5,68.27,5.07,1.01,0.51,4498,3,120.98,1,52.71,61.55,0.16,3669.5,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382206,Rail,Raw Materials,218,66.74,42.83,50.05,-5.5,19.19,6209.32,77.62,5.04,1,0.49,2501,1,178.27,1,100.65,68.75,0.17,3657.12,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382207,Rail,Raw Materials,94,108.1,59.17,-61.27,55.83,-38.26,1416.12,17.7,5.07,1.02,0.51,4637,2,38.83,1,21.13,17.95,0.1,994.12,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382208,Truck,Raw Materials,52,122.09,22.8,-63.2,-17.88,4.46,8630.52,95.89,5.02,1,0.5,1767,1,259.88,1,163.99,85.18,0.19,4314.12,1260.68,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382209,Truck,Raw Materials,55,127.75,-17.98,-110.77,40.45,-117.37,6532.42,72.58,4.96,1.02,0.51,716,4,85.53,0,12.95,62.22,0.16,3169.36,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382210,Truck,Raw Materials,98,96.88,24.78,120.99,12.53,-41.31,15444.14,171.6,5.03,1.01,0.49,4127,3,453.41,1,281.81,163.37,0.3,8268.97,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382211,Air,Raw Materials,94,108.1,-22.09,102.78,-40.45,-81.78,13044.97,15.35,5.11,0.99,0.5,2410,4,21.52,1,6.17,13.65,0.1,778.97,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382212,Truck,Energy & Power,3814,11.39,-32.17,-76.35,-24.51,-71.02,998.18,11.09,5.06,1,0.5,3752,1,21.49,1,10.4,10.05,0.09,4316.87,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382213,Ocean,Raw Materials,94,75.53,10.03,-25.8,-32.17,-76.35,7126.73,203.62,5.06,0.98,0.5,2753,4,402.76,1,199.14,184.35,0.33,9313.5,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382214,Ocean,Raw Materials,98,96.88,-9.24,90.96,-24.51,-71.02,15783.53,450.96,4.99,1.02,0.5,330,4,726.61,1,275.65,407.42,0.63,20471.47,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382215,Ocean,Semiconductors,1201,0.13,-22.08,-68.86,-22.09,102.78,15020.92,429.17,5.07,1.01,0.51,4989,3,627.82,1,198.65,344.69,0.55,18435.31,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382216,Rail,Semiconductors,1201,0.13,56.98,-91.44,30.5,-95.77,2963.75,37.05,5,1.02,0.5,4078,2,68.13,1,31.08,33.42,0.12,2871.93,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382217,Rail,Raw Materials,52,122.09,-22.09,102.78,28.54,77.55,6246.15,78.08,5.11,0.99,0.5,4960,4,127.8,1,49.72,66.53,0.17,3381.74,1260.68,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382218,Ocean,Raw Materials,218,66.74,-56.51,-56.95,19.99,73.78,14296.37,408.47,4.93,0.99,0.5,1103,3,594.63,1,186.16,365.88,0.57,18513.65,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382219,Rail,Semiconductors,975,0.11,12.53,-41.31,-4.86,77.46,13245,165.56,4.94,1.01,0.5,2376,3,390.03,1,224.47,147.5,0.28,8349.82,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382220,Rail,Energy & Power,2037,14.68,40.45,-117.37,6.45,-94.66,4403.82,55.05,5.02,1.01,0.5,99,2,95.26,1,40.21,45.08,0.14,4291.4,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382221,Air,Raw Materials,218,66.74,49.3,-88.45,50.79,-95.24,512.27,0.6,4.85,0.97,0.49,2628,2,1.27,1,0.67,-0.12,0.08,213.88,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382222,Ocean,Raw Materials,248,109.36,19.99,73.78,48.63,30.7,4976.25,142.18,4.92,1,0.5,4109,2,158.99,0,16.81,132.49,0.26,6875.41,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382223,Ocean,Semiconductors,1069,0.14,-21.75,56.83,33.26,53.07,6129.87,175.14,5.02,1,0.5,1699,3,467.76,1,292.62,157.89,0.29,8963.7,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382224,Ocean,Raw Materials,59,76.47,55.83,-38.26,22.8,-63.2,4203.65,120.1,4.95,0.99,0.49,3751,2,174.87,1,54.77,108.15,0.22,5468.65,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382225,Rail,Raw Materials,214,96.03,14.71,-54.94,-35.87,-99.2,7298.58,91.23,5.03,0.98,0.5,2439,1,185.29,1,94.06,81.12,0.19,4272.35,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382226,Truck,Raw Materials,94,108.1,38.72,-79.45,51.92,4.47,6347.9,70.53,5.03,1.02,0.5,4718,4,159.81,1,89.28,65.64,0.17,3378.75,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382227,Truck,Raw Materials,137,131.41,-22.09,102.78,32.64,-76.95,18841.92,209.35,5.11,0.99,0.5,1893,4,407.41,1,198.06,200.75,0.35,10177.88,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382228,Ocean,Semiconductors,1780,0.13,4.32,-78.52,50.79,-95.24,5396.99,154.2,5.03,1.03,0.5,4326,2,171.05,0,16.85,135.6,0.26,8560.05,3193.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382229,Truck,Raw Materials,55,127.75,19.99,73.78,-4.86,77.46,2792.71,31.03,4.92,1,0.5,2651,2,67.14,1,36.11,25.96,0.11,1356.28,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382230,Air,Raw Materials,55,127.75,18.52,73.85,12.92,49.22,2705.74,3.18,5.01,0.99,0.5,881,1,7.1,1,3.92,1.03,0.08,109.55,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382231,Air,Raw Materials,94,108.1,14.71,-54.94,-39.9,86.45,15340.6,18.05,5.03,0.98,0.5,1940,1,37.38,1,19.33,14.69,0.1,831.34,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382232,Ocean,Semiconductors,1201,0.13,30.67,10.33,13.62,13.21,1918.82,54.82,4.98,0.97,0.5,1541,1,57.06,0,2.24,50.59,0.15,3730.35,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382233,Truck,Semiconductors,1780,0.13,-35.7,114.51,-50.08,82.54,3021.97,33.58,5.01,0.98,0.5,3549,3,62.49,1,28.91,30.86,0.12,3323.05,3193.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382234,Ocean,Raw Materials,248,109.36,40.45,-117.37,37.54,-102.52,1321.59,37.76,5.02,1.01,0.5,2367,2,95.09,1,57.33,31.8,0.12,1840.56,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382235,Ocean,Semiconductors,1069,0.14,-32.17,-76.35,13.62,13.21,10767.34,307.64,5.06,1,0.5,3556,1,785.47,1,477.83,276.79,0.45,14908.67,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382236,Air,Raw Materials,59,76.47,6.88,-90.65,-35.7,114.51,15911.78,18.72,5.12,0.99,0.51,4037,2,35.49,1,16.77,32.64,0.12,1693,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382237,Truck,Semiconductors,1780,0.13,-9.24,90.96,14.88,31.56,7073.49,78.59,4.99,1.02,0.5,1711,4,206.74,1,128.15,68.94,0.17,5227.13,3193.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382238,Ocean,Raw Materials,137,131.41,-50.08,82.54,32.48,105.45,9453.83,270.11,4.94,0.99,0.49,937,1,439.36,1,169.25,249.59,0.42,12619.59,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382239,Truck,Raw Materials,137,131.41,-22.54,-5.13,4.32,-78.52,8499.97,94.44,5.1,0.98,0.49,163,3,132.55,1,38.11,84.99,0.19,4389.64,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382240,Rail,Raw Materials,145,100.37,-17.98,-110.77,-40.45,-81.78,3731,46.64,4.96,1.02,0.51,2889,4,78.35,1,31.71,42.14,0.14,2254.33,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382241,Ocean,Raw Materials,94,108.1,38.72,-79.45,22.8,-63.2,2347.49,67.07,5.03,1.02,0.5,4718,4,181.87,1,114.8,59.11,0.16,3052.01,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382242,Ocean,Raw Materials,214,96.03,-35.87,-99.2,-4.86,77.46,15471.9,442.05,5.05,1,0.49,139,2,878.66,1,436.61,407.86,0.63,20609.39,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382243,Truck,Semiconductors,975,0.11,58.14,84.27,-22.54,-5.13,12085.49,134.28,5.06,0.98,0.5,3692,2,191.31,1,57.03,124.02,0.25,7175.79,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382244,Ocean,Raw Materials,98,96.88,-43.85,66.17,-56.51,-56.95,7659.14,218.83,5.01,1.01,0.5,3834,1,229.27,0,10.44,200.11,0.35,10105.71,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382245,Rail,Raw Materials,59,76.47,18.52,73.85,-24.51,-71.02,16330.4,204.13,5.01,0.99,0.5,2851,1,516.7,1,312.57,193.26,0.34,9723.76,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382246,Rail,Energy & Power,3978,21.88,34.71,-79.62,14.71,-54.94,3322.83,41.54,4.91,1.01,0.5,4033,3,55.01,1,13.47,37.08,0.13,5832.52,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382247,Truck,Semiconductors,592,0.09,-22.09,102.78,-56.51,-56.95,11070.35,123,5.11,0.99,0.5,2955,4,260.14,1,137.14,112.28,0.23,6206.14,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382248,Truck,Semiconductors,1069,0.14,38.72,-79.45,13.62,13.21,9291.8,103.24,5.03,1.02,0.5,83,4,275.45,1,172.21,92.84,0.2,5711.14,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382249,Rail,Raw Materials,137,131.41,-22.09,102.78,9.25,114.81,3723.82,46.55,5.11,0.99,0.5,1893,4,50.51,0,3.96,39.13,0.13,2096.88,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382250,Truck,Raw Materials,94,108.1,-8.62,117.48,-45.74,101.14,4413.22,49.04,5.02,1.01,0.5,2663,2,79.28,1,30.24,39.75,0.13,2084.42,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382251,Air,Raw Materials,59,76.47,31.06,28.86,-22.54,-5.13,6974.54,8.21,4.94,1.01,0.5,445,3,12.59,1,4.38,8.66,0.09,494.08,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382252,Ocean,Semiconductors,592,0.09,18.95,72.95,-22.09,102.78,5598.23,159.95,5.01,1,0.5,1704,0,444.15,1,284.2,145.09,0.27,7846.33,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382253,Ocean,Semiconductors,975,0.11,32.64,-76.95,-1.82,46.19,13177.57,376.5,5,1.02,0.5,3512,2,851.45,1,474.95,331.8,0.53,17564.76,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382254,Ocean,Semiconductors,1201,0.13,-4.86,77.46,-56.72,103.91,6217.54,177.64,4.91,0.97,0.51,4342,1,365.85,1,188.21,167.55,0.31,9578.49,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382255,Truck,Raw Materials,79,82.74,40.45,-117.37,50.02,55.47,9931.62,110.35,5.02,1.01,0.5,4690,2,191.89,1,81.54,91.74,0.2,4668.3,1290.13,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382256,Ocean,Semiconductors,1069,0.14,-39.9,86.45,-50.08,82.54,1172.76,33.51,5.02,1.03,0.5,715,2,38.56,0,5.05,31.63,0.12,2650.28,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382257,Ocean,Raw Materials,137,131.41,-17.98,-110.77,-57.79,-41.44,7103.71,202.96,4.96,1.02,0.51,3540,4,408.59,1,205.63,177.74,0.32,9027.18,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382258,Ocean,Raw Materials,214,96.03,-5.5,19.19,-5.5,19.19,0,0,4.95,1,0.51,4202,1,0,0,0,0.42,0.08,237.32,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382259,Truck,Raw Materials,145,100.37,22.8,-63.2,12.92,49.22,11657.41,129.53,5.02,1,0.5,1653,1,345.22,1,215.69,113.65,0.23,5830.17,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382260,Truck,Raw Materials,137,131.41,31.06,28.86,-4.98,117.14,10129.91,112.55,4.94,1.01,0.5,4545,3,207.76,1,95.21,98.33,0.21,5056.66,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382261,Truck,Energy & Power,3814,11.39,22.74,69.7,51.92,4.47,6353.63,70.6,5.04,0.98,0.49,601,0,85.65,0,15.05,64.39,0.17,7033.74,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382262,Rail,Semiconductors,1780,0.13,4.32,-78.52,-44.54,-82.52,5447.95,68.1,5.03,1.03,0.5,4326,2,183.44,1,115.34,59.62,0.16,4760.94,3193.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382263,Ocean,Semiconductors,592,0.09,-32.17,-76.35,48.63,30.7,13821.86,394.91,5.06,1,0.5,2435,1,592.59,1,197.68,357.19,0.56,18451.45,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382264,Air,Raw Materials,94,108.1,40.45,-117.37,-56.72,103.91,16556.08,19.48,5.02,1.01,0.5,246,2,25.57,1,6.09,15.03,0.1,848.29,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382265,Ocean,Raw Materials,214,96.03,-40.45,-81.78,-4.98,117.14,14606.88,417.34,4.98,0.99,0.5,2075,4,525.02,1,107.68,374.12,0.59,18922.29,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382266,Truck,Raw Materials,59,76.47,6.88,-90.65,-8.62,117.48,16910.57,187.9,5.12,0.99,0.51,4037,2,508.65,1,320.75,172.32,0.31,8677,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382267,Truck,Raw Materials,94,75.53,-57.79,-41.44,-32.17,-76.35,3876.33,43.07,4.96,1.02,0.5,724,1,53.28,0,10.21,38.74,0.13,2032.98,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382268,Rail,Raw Materials,98,96.88,13.62,13.21,-57.79,-41.44,9365.84,117.07,5.04,1.01,0.49,298,3,225.88,1,108.81,104.84,0.22,5342.27,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382269,Ocean,Semiconductors,592,0.09,-44.54,-82.52,4.32,-78.52,5447.95,155.66,4.97,1.01,0.5,3177,3,419.59,1,263.93,138.04,0.27,7493.86,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382270,Rail,Raw Materials,214,96.03,-54.26,-118.14,-22.09,102.78,10669.72,133.37,5.04,1.01,0.51,4980,3,211.01,1,77.64,119.05,0.24,6168.72,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382271,Rail,Raw Materials,94,108.1,48.63,30.7,58.14,84.27,3599.72,45,4.96,1.01,0.5,1565,3,96.1,1,51.1,38.7,0.13,2031.92,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382272,Truck,Semiconductors,975,0.11,48.63,30.7,-35.7,114.51,12491.38,138.79,4.96,1.01,0.5,1504,3,273.04,1,134.25,127.03,0.25,7326.45,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382273,Air,Raw Materials,94,108.1,59.17,-61.27,59.17,-61.27,0,0,5.07,1.02,0.51,4637,2,0,0,0,-4.78,0.07,-142.47,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382274,Truck,Raw Materials,137,131.41,-52.94,98.87,42.83,50.05,11628.03,129.2,5.01,1.01,0.5,2424,1,280.93,1,151.73,111.63,0.23,5721.89,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382275,Truck,Raw Materials,79,82.74,19.99,73.78,-57.21,-109.6,15867.09,176.3,4.92,1,0.5,3441,2,203.44,0,27.14,170.33,0.31,8597.33,1290.13,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382276,Ocean,Energy & Power,3978,21.88,-32.17,-76.35,-56.68,46.35,8765.77,250.45,5.06,1,0.5,901,1,527.95,1,277.5,226.34,0.39,15295.68,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382277,Rail,Raw Materials,52,122.09,42.83,50.05,-56.68,46.35,11070.19,138.38,5.04,1,0.49,2396,1,284.68,1,146.3,121.89,0.24,6149.79,1260.68,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382278,Ocean,Raw Materials,55,127.75,-36.87,22.47,-22.09,102.78,7726.72,220.76,4.98,0.99,0.5,2944,2,246.91,0,26.15,195.4,0.34,9828.27,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382279,Rail,Raw Materials,145,100.37,42.83,50.05,14.88,31.56,3573.53,44.67,5.04,1,0.49,1641,1,62.97,1,18.3,40.7,0.13,2182.51,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382280,Truck,Energy & Power,3978,21.88,56.98,-91.44,50.79,-95.24,732.12,8.13,5,1.02,0.5,2224,2,10.34,1,2.21,10.47,0.09,4502.22,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382281,Truck,Semiconductors,1780,0.13,-54.26,-118.14,-22.08,-68.86,5430.47,60.34,5.04,1.01,0.51,3076,3,94.52,1,34.18,57.85,0.16,4672.37,3193.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382282,Air,Raw Materials,248,109.36,-40.24,33.45,37.54,-102.52,16231.48,19.1,5.05,1,0.5,673,2,26.71,1,7.61,21.71,0.11,1336.27,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382283,Ocean,Raw Materials,248,109.36,-52.94,98.87,36.43,-112.78,16951.61,484.33,5.01,1.01,0.5,4250,1,1215.91,1,731.58,443.02,0.68,22401.53,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382284,Ocean,Raw Materials,137,131.41,-9.24,90.96,-56.72,103.91,5397.94,154.23,4.99,1.02,0.5,2404,4,162.65,0,8.42,131.77,0.26,6728.67,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382285,Ocean,Raw Materials,218,66.74,24.78,120.99,45.41,-113.72,10451.77,298.62,5.03,1.01,0.49,1700,3,742.49,1,443.87,266.62,0.44,13550.85,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382286,Ocean,Raw Materials,55,127.75,33.26,53.07,30.5,-95.77,12205.23,348.72,5.01,1.02,0.5,628,4,713.62,1,364.9,309.41,0.5,15528.78,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382287,Truck,Semiconductors,975,0.11,-35.7,114.51,-56.68,46.35,5469.69,60.77,5.01,0.98,0.5,4661,3,79.61,1,18.84,51.35,0.15,3542.6,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382288,Ocean,Raw Materials,98,96.88,-29.18,-81.9,-56.51,-56.95,3613.8,103.25,5,1.01,0.5,1575,4,267.37,1,164.12,92.1,0.2,4705.52,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382289,Rail,Semiconductors,1201,0.13,59.17,-61.27,-57.21,-109.6,13621.88,170.27,5.07,1.02,0.51,3662,2,241.16,1,70.89,138.8,0.27,8140.9,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382290,Truck,Semiconductors,592,0.09,-1.82,46.19,-22.09,102.78,6508.87,72.32,4.95,0.98,0.5,3762,3,165.11,1,92.79,67.17,0.17,3950.34,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382291,Truck,Raw Materials,59,76.47,-38.1,15.53,32.48,105.45,12152.46,135.03,4.96,0.99,0.51,4430,3,304.81,1,169.78,122.41,0.24,6181.24,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382292,Ocean,Raw Materials,98,96.88,1.02,116.62,32.48,105.45,3688.38,105.38,5.01,1.01,0.5,3123,4,129.01,0,23.63,92.65,0.2,4732.85,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382293,Rail,Raw Materials,94,108.1,-36.87,22.47,56.98,-91.44,14769.6,184.62,4.98,0.99,0.5,3293,2,466.42,1,281.8,161.69,0.3,8181.05,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382294,Truck,Raw Materials,145,100.37,-17.98,-110.77,22.74,69.7,19483.23,216.48,4.96,1.02,0.51,2889,4,495.55,1,279.07,190.39,0.34,9666.93,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382295,Truck,Semiconductors,1201,0.13,58.14,84.27,50.79,-95.24,7902.44,87.8,5.06,0.98,0.5,3658,2,133.11,1,45.31,78.28,0.18,5115.04,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382296,Ocean,Semiconductors,1201,0.13,48.63,30.7,-8.62,117.48,10490.7,299.73,4.96,1.01,0.5,1072,3,636.72,1,336.99,276.14,0.45,15007.8,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382297,Ocean,Raw Materials,55,127.75,-4.86,77.46,36.43,-112.78,16352.95,467.23,4.91,0.97,0.51,3080,1,1194.08,1,726.85,446.68,0.68,22391.99,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382298,Truck,Semiconductors,592,0.09,47.84,29.98,34.71,-79.62,8482.87,94.25,5.05,0.99,0.5,3454,4,142.82,1,48.57,87.5,0.2,4967.01,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382299,Truck,Semiconductors,592,0.09,12.46,-13.76,-56.72,103.91,12833.3,142.59,5.01,1,0.5,2467,4,343.5,1,200.91,118.84,0.24,6533.91,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382300,Ocean,Energy & Power,3978,21.88,30.67,10.33,-50.08,82.54,11437.48,326.79,4.98,0.97,0.5,4989,1,653.35,1,326.56,347.68,0.55,21362.79,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382301,Truck,Raw Materials,55,127.75,12.46,-13.76,-22.08,-68.86,7129.2,79.21,5.01,1,0.5,1322,4,155.36,1,76.15,71.59,0.18,3637.57,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382302,Truck,Energy & Power,3978,21.88,-32.17,-76.35,-29.18,-81.9,626.81,6.96,5.06,1,0.5,901,1,7.89,0,0.93,6.22,0.09,4289.77,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382303,Truck,Raw Materials,52,122.09,-4.98,117.14,-39.9,86.45,4951.94,55.02,5.05,0.98,0.49,2611,2,146.49,1,91.47,49.93,0.15,2551.72,1260.68,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382304,Ocean,Raw Materials,59,76.47,33.73,-118.26,10.03,-25.8,9615.5,274.73,5.08,0.98,0.49,4759,0,597.39,1,322.66,252.21,0.42,12671.25,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382305,Truck,Raw Materials,59,76.47,14.88,31.56,-10.72,25.47,2924.6,32.5,5.04,1.02,0.5,3250,1,85.18,1,52.68,31.08,0.12,1615.12,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382306,Rail,Energy & Power,3814,11.39,4.32,-78.52,-10.72,25.47,11622.89,145.29,5.03,1.03,0.5,734,2,336.12,1,190.83,124.48,0.25,10038.4,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382307,Ocean,Raw Materials,55,127.75,-56.72,103.91,-22.54,-5.13,9015.57,257.59,5.06,1.01,0.5,4131,1,635.24,1,377.65,235.31,0.4,11823.89,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382308,Ocean,Energy & Power,3978,21.88,12.46,-13.76,-52.94,98.87,12619.47,360.56,5.01,1,0.5,4942,4,973.32,1,612.76,334.4,0.53,20698.45,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382309,Air,Raw Materials,94,75.53,-52.94,98.87,47.84,29.98,12952.34,15.24,5.01,1.01,0.5,4874,1,26.41,1,11.17,12,0.09,695.77,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382310,Ocean,Raw Materials,98,96.88,37.54,-102.52,-17.88,4.46,12681.79,362.34,5.02,0.99,0.49,4949,3,860.06,1,497.72,323.23,0.52,16261.92,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382311,Truck,Energy & Power,3978,21.88,18.95,72.95,-45.74,101.14,7734.53,85.94,5.01,1,0.5,1652,0,235.94,1,150,77.53,0.18,7854.95,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382312,Ocean,Raw Materials,59,76.47,10.03,-25.8,6.88,-90.65,7131.45,203.76,5.06,0.98,0.5,3439,4,220.55,0,16.79,186.32,0.33,9377.08,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382313,Ocean,Energy & Power,2037,14.68,-35.7,114.51,32.48,105.45,7639.26,218.26,5.01,0.98,0.5,2064,3,576.24,1,357.98,195.57,0.34,11815.72,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0382314,Ocean,Semiconductors,975,0.11,-43.85,66.17,-46.17,-41.01,7713.88,220.4,5.01,1.01,0.5,3055,1,478.85,1,258.45,201.51,0.35,11050.46,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
